form,lemma,id,lemma_id,sentence_id,pos,morphology
БЕСЕЛОУМА,абеселоумъ,2347006,150732,220468,Ne,-s---mg--i
СН҃А,сꙑнъ,2346793,146309,220468,Nb,-s---mg--i
СВОЕГО,свои,2346794,58780,220468,Pt,3s---mg--i
Гі҃,господь,2346795,58858,220469,Nb,-s---mv--i
чьто,чьто,2346796,58943,220469,Pi,-s---na--i
сѩ,себе,2346797,58829,220469,Pk,3s---qa--i
оумьножішѩ,оумъножити,2346798,122529,220469,V-,3paia----i
сътѫжаѭще,сътѫжати,2346799,65211,220469,V-,-pppamn-si
мі,азъ,2346800,58807,220469,Pp,1s---md--i
Мноѕи,мъногъ,2346801,58961,220470,A-,-p---mnpsi
въсташѩ,въстати,2346802,60145,220470,V-,3paia----i
на,на,2346803,58783,220470,R-,---------n
мѩ,азъ,2346804,58807,220470,Pp,1s---ma--i
Мноѕиі,мъногъ,2346805,58961,220471,A-,-s---mnpwi
вьсташѩ,въстати,2346806,60145,220471,V-,3paia----i
на,на,2346807,58783,220471,R-,---------n
мѩ,азъ,2346808,58807,220471,Pp,1s---ma--i
Мноѕи,мъногъ,2346809,58961,220472,A-,-p---mnpsi
глѭтъ,глаголати,2346810,58791,220472,V-,3ppia----i
дш҃і,доуша,2346811,60303,220506,Nb,-s---fd--i
моеі,мои,2346812,58929,220506,Ps,1s---fd--i
нѣсть,не бꙑти,2346813,58890,220506,V-,3spia----i
сп҃ньѣ,съпасениѥ,2346814,67717,220506,Nb,-s---ng--i
о,о,2346815,58881,220506,R-,---------n
бѕ҃ѣ,богъ,2346816,60009,220506,Nb,-s---ml--i
его,и,2346817,58765,220506,Pp,3s---mg--i
диѣ псал,диѣпсалъмъ,2346818,150232,220473,F-,---------n
Тъі,тꙑ,2346820,58769,220474,Pp,2s---mn--i
же,же,2346821,58808,220474,Df,---------n
г҃і,господь,2346822,58858,220474,Nb,-s---mv--i
застѫпьнікъ,застѫпьникъ,2346823,83602,220474,Nb,-s---mn--i
моі,мои,2346824,58929,220474,Ps,1s---mn--i
есі,бꙑти,2346825,58773,220474,V-,2spia----i
слава,слава,2346826,64748,220475,Nb,-s---fn--i
моѣ,мои,2346827,58929,220475,Ps,1s---fn--i
вьзнесе,възнести,2346828,65967,220475,V-,3saia----i
главѫ,глава,2346829,59515,220475,Nb,-s---fa--i
моѭ,мои,2346830,58929,220475,Ps,1s---fa--i
Гласьмъ,гласъ,2346831,58926,220476,Nb,-s---mi--i
моімъ,мои,2346832,58929,220476,Ps,1s---mi--i
къ,къ,2346833,58898,220476,R-,---------n
гв҃і,господь,2346834,58858,220476,Nb,-s---md--i
возьвахъ,възъвати,2346835,59054,220476,V-,1saia----i
И,и,2346836,58771,220477,C-,---------n
оуслъіша,оуслꙑшати,2346837,64238,220477,V-,3saia----i
мѩ,азъ,2346838,58807,220477,Pp,1s---ma--i
отъ,отъ,2346839,58785,220477,R-,---------n
горъї,гора,2346840,58899,220477,Nb,-s---fg--i
ст҃ъіѩ,свѧтъ,2346841,58910,220477,A-,-s---fgpwi
своеѩ,свои,2346842,58780,220477,Pt,3s---fg--i
Азъ,азъ,2346843,58807,220478,Pp,1s---mn--i
же,же,2346844,58808,220478,Df,---------n
оусънѫхъ,оусънѫти,2346845,68248,220478,V-,1saia----i
ї,и,2346846,58771,220478,C-,---------n
съпахъ,съпати,2346847,64847,220478,V-,1saia----i
въстахъ,въстати,2346848,60145,220479,V-,1saia----i
ѣко,ꙗко,2346849,58792,220479,G-,---------n
г҃ъ,господь,2346850,58858,220479,Nb,-s---mn--i
застѫпитъ,застѫпити,2346851,82864,220479,V-,3spia----i
мѩ,азъ,2346852,58807,220479,Pp,1s---ma--i
Не,не,2346853,58767,220480,Df,---------n
оубоѭ,оубоꙗти,2346854,59760,220480,V-,1spia----i
сѩ,себе,2346855,58829,220480,Pk,3s---qa--i
отъ,отъ,2346856,58785,220480,R-,---------n
тьмъі,тъма,2346857,81628,220480,Nb,-s---fg--i
людеі,людиѥ,2346858,59473,220480,Nb,-p---mg--i
Нападаѭщіхъ,нападати,2346859,82860,220480,V-,-pppamg-wi
на,на,2346860,58783,220480,R-,---------n
мѩ,азъ,2346861,58807,220480,Pp,1s---ma--i
окръстъ,окрьстъ,2346862,66693,220480,Df,---------n
Въскръсні,въскрьснѫти,2346863,60069,220482,V-,2spma----i
г҃і,господь,2346864,58858,220482,Nb,-s---mv--i
сп҃і,съпасти,2346865,150789,220507,V-,2spma----i
мѩ,азъ,2346866,58807,220507,Pp,1s---ma--i
бж҃е,богъ,2346867,60009,220507,Nb,-s---mv--i
мои,мои,2346868,58929,220507,Ps,1s---mn--i
ѣко,ꙗко,2346869,72150,220483,Df,---------n
тъі,тꙑ,2346870,58769,220483,Pp,2s---mn--i
поразі,поразити,2346871,65128,220483,V-,2saia----i
вьсѩ,вьсь,2346872,58821,220483,Px,-p---ma--i
вражьдуѭщѩѩ,вражьдовати,2346873,136489,220483,V-,-pppama-wi
мнѣ,азъ,2346874,58807,220483,Pp,1s---md--i
въсоуе,въсоуѥ,2346875,60233,220483,Df,---------n
зѫбъі,зѫбъ,2346876,65193,220484,Nb,-p---ma--i
грѣшьнъіхъ,грѣшьнъ,2346877,65090,220484,A-,-p---mgpwi
съкроушілъ,съкроушити,2346878,64900,220484,V-,-sspamn-si
есі,бꙑти,2346879,58773,220484,V-,2spia----i
Гн҃е,господьнь,2346880,58991,220485,A-,-s---nnpsi
естъ,бꙑти,2346881,58773,220485,V-,3spia----i
сп҃нье,съпасениѥ,2346882,67717,220485,Nb,-s---nn--i
и,и,2346883,58771,220486,C-,---------n
на,на,2346884,58783,220486,R-,---------n
людехъ,людиѥ,2346885,59473,220486,Nb,-p---ml--i
твоіхъ,твои,2346886,58814,220486,Ps,2p---ml--i
бл҃гословещвенье,благословещениѥ,2346887,137717,220486,Nb,-s---nn--i
твое,твои,2346888,58814,220486,Ps,2s---nn--i
слава,слава,2346889,64748,220508,Nb,-s---fn--i
ВЬ,въ,2346890,58774,220487,R-,---------n
КОНЦЬ,коньць,2346891,64399,220487,Nb,-s---ma--i
ПСАЛОМЪ,псалъмъ,2346892,69176,220487,Nb,-s---mn--i
ДА҃ДО҃ВЪ҃,давꙑдовъ,2346893,64023,220487,A-,-s---mnpsi
Вънегда,вьнегда,2346894,139961,220488,Dq,---------n
вьзъівахъ,възꙑвати,2346895,140345,220488,V-,1saia----i
оуслъіша,оуслꙑшати,2346896,64238,220488,V-,2saia----i
мѩ,азъ,2346897,58807,220488,Pp,1s---ma--i
бж҃е,богъ,2346898,60009,220488,Nb,-s---mv--i
правъдъї,правьда,2346899,66526,220488,Nb,-s---fg--i
моеѩ,мои,2346900,58929,220488,Ps,1s---fg--i
Въ,въ,2346901,58774,220489,R-,---------n
скръбі,скръбь,2346902,68098,220489,Nb,-s---fl--i
пространілъ,пространити,2346903,149709,220489,V-,-sspamn-si
мѩ,азъ,2346904,58807,220489,Pp,1s---ma--i
еси,бꙑти,2346905,58773,220489,V-,2spia----i
Помилоуі,помиловати,2346906,59746,220490,V-,2spma----i
мѩ,азъ,2346907,58807,220490,Pp,1s---ma--i
ї,и,2346908,58771,220490,C-,---------n
оуслъіші,оуслꙑшати,2346909,64238,220490,V-,2spma----i
молітвѫ,молитва,2346910,59126,220490,Nb,-s---fa--i
моѭ,мои,2346911,58929,220490,Ps,1s---fa--i
Сн҃ве,сꙑнъ,2346912,146309,220491,Nb,-p---mn--i
чл҃чі,чловѣчь,2346913,137461,220491,A-,-p---mnpsi
доколѣ,доколѣ,2346914,65197,220491,Du,---------n
тѩжькоср҃ді,тѧжькосрьдъ,2346915,150777,220491,A-,-p---mnpsi
Вьскѫѭ,въскѫѭ,2346916,150730,220492,Df,---------n
любите,любити,2346917,64015,220492,V-,2ppia----i
соуетьнаа,соуѥтьнъ,2346918,85898,220492,A-,-p---napwi
ї,и,2346919,58771,220492,C-,---------n
іщете,искати,2346920,59132,220492,V-,2ppia----i
лъжѩ,лъжа,2346921,66164,220492,Nb,-s---fg--i
Ї,и,2346922,58771,220493,C-,---------n
оувѣдіте,оувѣдѣти,2346923,65287,220493,V-,2ppma----i
ѣко,ꙗко,2346924,58792,220493,G-,---------n
оудіви,оудивити,2346925,150731,220493,V-,3saia----i
г҃ь,господь,2346926,58858,220493,Nb,-s---mn--i
прѣднаго,прѣдьнь,2346927,67070,220493,A-,-s---mgpwi
своего,свои,2346928,58780,220493,Pt,3s---mg--i
Гь҃,господь,2346929,58858,220494,Nb,-s---mn--i
оуслъішітъ,оуслꙑшати,2346930,64238,220494,V-,3spia----i
мѩ,азъ,2346931,58807,220494,Pp,1s---ma--i
егда,ѥгда,2346932,66511,220494,Dq,---------n
вьзовѫ,възъвати,2346933,59054,220494,V-,1spia----i
къ,къ,2346934,58898,220494,R-,---------n
немоу,и,2346935,58765,220494,Pp,3s---md--i
Гнѣваите,гнѣвати,2346936,66342,220495,V-,2ppma----i
сѩ,себе,2346937,58829,220495,Pk,3s---qa--i
а,а,2346938,58820,220495,C-,---------n
не,не,2346939,58767,220495,Df,---------n
съгрѣшаіте,съгрѣшати,2346940,69267,220495,V-,2ppma----i
ѣже,иже,2346941,58800,220495,Pr,-p---na--i
глте,глаголати,2346942,58791,220495,V-,2ppia----i
вь,въ,2346943,58774,220495,R-,---------n
ср҃ціхъ,срьдьце,2346944,58805,220495,Nb,-p---nl--i
вашіхъ,вашь,2346945,59333,220495,Ps,2p---nl--i
На,на,2346946,58783,220496,R-,---------n
ложіхъ,ложе,2346947,68612,220496,Nb,-p---nl--i
вашіхъ,вашь,2346948,59333,220496,Ps,2p---nl--i
оумолітъ,оумолити,2346949,67464,220496,V-,3spia----i
сѩ,себе,2346950,58829,220496,Pk,3s---qa--i
Пожьрѣте,пожрьти,2346951,78639,220497,V-,2ppma----i
жрътвѫ,жрьтва,2346952,64016,220497,Nb,-s---fa--i
правьдѫ,правьда,2346953,66526,220497,Nb,-s---fa--i
И,и,2346954,58771,220498,C-,---------n
оупьваіте,оупъвати,2346955,65645,220498,V-,2ppma----i
на,на,2346956,58783,220498,R-,---------n
г҃ѣ,господь,2346957,58858,220498,Nb,-s---ml--i
Мнозі,мъногъ,2346958,58961,220499,A-,-p---mnpsi
глѭтъ,глаголати,2346959,58791,220499,V-,3ppia----i
къто,къто,2346960,59233,220500,Pi,-s---qn--i
ѣвітъ,ꙗвити,2346961,146259,220500,V-,3spia----i
намъ,мꙑ,2346962,59257,220500,Pp,1p---pd--i
благаа,благъ,2346963,65623,220500,A-,-p---napwi
Знамена,знаменати,2346964,69347,220501,V-,3saia----i
сѩ,себе,2346965,58829,220501,Pk,3s---qa--i
на,на,2346966,58783,220501,R-,---------n
насъ,мꙑ,2346967,59257,220501,Pp,1p---pg--i
свѣтъ,свѣтъ,2346968,64740,220501,Nb,-s---mn--i
ліца,лице,2346969,59927,220501,Nb,-s---ng--i
твоего,твои,2346970,58814,220501,Ps,2s---ng--i
г҃і,господь,2346971,58858,220501,Nb,-s---mv--i
даль,дати,2346972,58843,220502,V-,-sspamn-si
есі,бꙑти,2346973,58773,220502,V-,2spia----i
веселъе,веселиѥ,2346974,67606,220502,Nb,-s---na--i
вь,въ,2346975,58774,220502,R-,---------n
ср҃дці,срьдьце,2346976,58805,220502,Nb,-s---nl--i
моемъ,мои,2346977,58929,220502,Ps,1s---nl--i
Ѡтъ,отъ,2346978,58785,220503,R-,---------n
плода,плодъ,2346979,59095,220503,Nb,-s---mg--i
пьшеніцѩ,пьшеница,2346980,66782,220503,Nb,-s---fg--i
и,и,2346981,58771,220503,C-,---------n
вина,вино,2346982,67466,220503,Nb,-s---ng--i
и,и,2346983,58771,220503,C-,---------n
олѣа,олѣи,2346984,66321,220503,Nb,-s---mg--i
своего,свои,2346985,58780,220503,Pt,3s---mg--i
оумножішѩ,оумъножити,2346986,122529,220503,V-,3paia----i
сѩ,себе,2346987,58829,220503,Pk,3s---qa--i
Въ,въ,2346988,58774,220504,R-,---------n
мирѣ,миръ,2346989,69989,220504,Nb,-s---ml--i
вькоупѣ,въкоупѣ,2346990,68896,220504,Df,---------n
оусънѫ,оусънѫти,2346991,68248,220504,V-,1spia----i
и,и,2346992,58771,220504,C-,---------n
почиѭ,почити,2346993,66566,220504,V-,1spia----i
ѣкъ,ꙗко,2346994,72150,220509,Df,---------n
тъі,тꙑ,2346995,58769,220509,Pp,2s---mn--i
г҃і,господь,2346996,58858,220509,Nb,-s---mv--i
едіного,ѥдинъ,2346997,58827,220509,Ma,-s---mg--i
на,на,2346998,58783,220509,R-,---------n
оупьванье,оупъваниѥ,2346999,85863,220509,Nb,-s---na--i
вьселілъ,въселити,2347000,68728,220509,V-,-sspamn-si
мѩ,азъ,2347001,58807,220509,Pp,1s---ma--i
есі,бꙑти,2347002,58773,220509,V-,2spia----i
ВЪ,въ,2347287,58774,220560,R-,---------n
КОНЦЬ,коньць,2347288,64399,220560,Nb,-s---ma--i
О,о,2347289,58881,220560,R-,---------n
НАСЛАДЪСТВОУѬЩІІ,наслѣдьствовати,2347290,65625,220560,V-,-sppaml-si
ПСАЛМЪ,псалъмъ,2347291,69176,220560,Nb,-s---mn--i
ДА҃ДО҃ВЪ,давꙑдовъ,2347292,64023,220560,A-,-s---mnpsi
Гл҃ъі,глаголъ,2347293,65288,220561,Nb,-p---ma--i
моѩ,мои,2347294,58929,220561,Ps,1p---ma--i
въоуші,въноушити,2347295,147832,220561,V-,2spma----i
г҃і,господь,2347296,58858,220561,Nb,-s---mv--i
Разоумѣі,разоумѣти,2347297,59914,220562,V-,2spma----i
зьванъе,зъваниѥ,2347298,84608,220562,Nb,-s---na--i
мое,мои,2347299,58929,220562,Ps,1s---na--i
Вънъми,вънѧти,2347300,81174,220563,V-,2spma----i
гласъ,гласъ,2347301,58926,220563,Nb,-s---ma--i
молітвъі,молитва,2347302,59126,220563,Nb,-s---fg--i
моеѩ,мои,2347303,58929,220563,Ps,1s---fg--i
Цр҃ю,цѣсарь,2347304,64252,220563,Nb,-s---mv--i
моі,мои,2347305,58929,220563,Ps,1s---mn--i
бж҃е,богъ,2347306,60009,220563,Nb,-s---mv--i
моі,мои,2347307,58929,220563,Ps,1s---mn--i
Ѣко,ꙗко,2347308,72150,220565,Df,---------n
къ,къ,2347309,58898,220565,R-,---------n
тебѣ,тꙑ,2347310,58769,220565,Pp,2s---md--i
помолѭ,помолити,2347311,65149,220565,V-,1spia----i
сѩ,себе,2347312,58829,220565,Pk,3s---qa--i
г҃і,господь,2347313,58858,220565,Nb,-s---mv--i
ютро,оутро,2347314,59274,220566,Df,---------n
оуслъіші,оуслꙑшати,2347315,64238,220566,V-,2spia----i
гласъ,гласъ,2347316,58926,220566,Nb,-s---ma--i
моі,мои,2347317,58929,220566,Ps,1s---ma--i
Ютро,оутро,2347318,59274,220567,Df,---------n
станѫ,стати,2347319,64253,220567,V-,1spia----i
прѣдъ,прѣдъ,2347320,58985,220567,R-,---------n
тобоѭ,тꙑ,2347321,58769,220567,Pp,2s---mi--i
оузьрѭ,оузьрѣти,2347322,59056,220653,V-,1spia----i
Ѣко,ꙗко,2347323,72150,220652,Df,---------n
б҃ъ,богъ,2347324,60009,220652,Nb,-s---mn--i
не,не,2347325,58767,220652,Df,---------n
хотѩ,хотѣти,2347326,64035,220652,V-,-sppamn-wi
безаконьѣ,безакониѥ,2347327,68076,220652,Nb,-s---ng--i
тъі,тꙑ,2347328,58769,220652,Pp,2s---mn--i
есі,бꙑти,2347329,58773,220652,V-,2spia----i
не,не,2347330,58767,220568,Df,---------n
пріселітъ,приселити,2347331,150734,220568,V-,3spia----i
сѩ,себе,2347332,58829,220568,Pk,3s---qa--i
къ,къ,2347333,58898,220568,R-,---------n
тебѣ,тꙑ,2347334,58769,220568,Pp,2s---md--i
лѫвъі,лѫкавъ,2347335,66386,220568,A-,-s---mnpwi
Ни,ни,2347336,59213,220569,C-,---------n
прѣбѫдѫтъ,прѣбꙑти,2347337,67496,220569,V-,3ppia----i
же,же,2347338,58808,220569,Df,---------n
законопрѣстѫпьниці,законопрѣстѫпьникъ,2347339,137615,220569,Nb,-p---mn--i
прѣдъ,прѣдъ,2347340,58985,220569,R-,---------n
очима,око,2347341,58813,220569,Nb,-d---ni--i
твоіма,твои,2347342,58814,220569,Ps,2d---ni--i
Възненавідѣ,възненавидѣти,2347343,66283,220570,V-,2saia----i
вьсѩ,вьсь,2347344,58821,220570,Px,-s---pa--i
творѩщѩѩ,творити,2347345,58852,220570,V-,-pppapa-wi
безаконенье,безаконениѥ,2347346,73662,220570,Nb,-s---na--i
Погоубиші,погоубити,2347347,59134,220571,V-,2spia----i
вьсѩ,вьсь,2347348,58821,220571,Px,-p---pa--i
гл҃ѭщѩѩщѩѩ,глаголати,2347349,58791,220571,V-,-pppapa-wi
лъжѫ,лъжа,2347350,66164,220571,Nb,-s---fa--i
Мѫжъ,мѫжь,2347351,65437,220572,Nb,-s---mn--i
крівъ,кръвь,2347352,60329,220572,Nb,-s---fg--i
і,и,2347353,58771,220572,C-,---------n
лъжівъ,лъживъ,2347354,150735,220572,A-,-s---mnpsi
мръзітъ,мрьзѣти,2347355,150736,220572,V-,3spia----i
гв҃і,господь,2347356,58858,220572,Nb,-s---md--i
Азъ,азъ,2347357,58807,220573,Pp,1s---mn--i
же,же,2347358,58808,220573,Df,---------n
множъствомъ,мъножьство,2347359,65300,220573,Nb,-s---ni--i
милості,милость,2347360,67655,220573,Nb,-s---fg--i
твоеѩ,твои,2347361,58814,220573,Ps,2s---fg--i
вьнідѫ,вънити,2347362,59000,220573,V-,1spia----i
вь,въ,2347363,58774,220573,R-,---------n
домъ,домъ,2347364,59745,220573,Nb,-s---ma--i
твоі,твои,2347365,58814,220573,Ps,2s---ma--i
Поклонѭ,поклонити,2347366,58892,220575,V-,1spia----i
сѩ,себе,2347367,58829,220575,Pk,3s---qa--i
къ,къ,2347368,58898,220575,R-,---------n
цр҃квъі,црькꙑ,2347369,58999,220575,Nb,-s---fd--i
ст҃ѣі,свѧтъ,2347370,58910,220575,A-,-s---fdpwi
твоеі,твои,2347371,58814,220575,Ps,2s---fd--i
вь,въ,2347372,58774,220575,R-,---------n
стасѣ,страхъ,2347373,59228,220575,Nb,-s---ml--i
твоемъ,твои,2347374,58814,220575,Ps,2s---ml--i
Гі҃,господь,2347375,58858,220576,Nb,-s---mv--i
наведе,навести,2347376,79525,220576,V-,2saia----i
наведе,навести,2347377,79525,220576,V-,2saia----i
мѩ,азъ,2347378,58807,220576,Pp,1s---ma--i
Наведе,навести,2347379,79525,220576,V-,2saia----i
мѩ,азъ,2347380,58807,220576,Pp,1s---ma--i
на,на,2347381,58783,220576,R-,---------n
правъдѫ,правьда,2347382,66526,220576,Nb,-s---fa--i
твоѫ,твои,2347383,58814,220576,Ps,2s---fa--i
врагъ,врагъ,2347384,64025,220576,Nb,-p---mg--i
моихъ,мои,2347385,58929,220576,Ps,1p---mg--i
ради,ради,2347386,59331,220576,R-,---------n
исправи,исправити,2347387,69181,220654,V-,2spma----i
прѣдъ,прѣдъ,2347388,58985,220654,R-,---------n
тобоѫ,тꙑ,2347389,58769,220654,Pp,2s---mi--i
пѫтъ,пѫть,2347390,58763,220654,Nb,-s---ma--i
мои,мои,2347391,58929,220654,Ps,1s---ma--i
Ѣко,ꙗко,2347392,72150,220577,Df,---------n
нѣстъ,не бꙑти,2347393,58890,220577,V-,3spia----i
въ,въ,2347394,58774,220577,R-,---------n
оустѣхъ,оуста,2347395,66857,220577,Nb,-p---nl--i
ихъ,и,2347396,58765,220577,Pp,3p---mg--i
истинъі,истина,2347397,59928,220577,Nb,-s---fg--i
Срд҃це,срьдьце,2347398,58805,220578,Nb,-s---nn--i
іхъ,и,2347399,58765,220578,Pp,3p---mg--i
соуетъно,соуѥтьнъ,2347400,85898,220578,A-,-s---nnpsi
естъ,бꙑти,2347401,58773,220578,V-,3spia----i
Гробъ,гробъ,2347402,59197,220579,Nb,-s---mn--i
отвръстъ,отъврьстъ,2347403,150737,220579,A-,-s---mnpsi
грътані,грътань,2347404,85937,220579,Nb,-p---mn--i
ихъ,и,2347405,58765,220579,Pp,3p---mg--i
Ѩзъикъи,ѩзꙑкъ,2347406,59128,220580,Nb,-p---mi--i
своими,свои,2347407,58780,220580,Pt,3p---mi--i
льщаахѫ,льщати,2347408,65095,220580,V-,3piia----i
Сѫди,сѫдити,2347409,66605,220581,V-,2spma----i
і,и,2347410,58765,220581,Pp,3s---ma--i
Да,да,2347411,58766,220581,G-,---------n
отъпадѫтъ,отъпасти,2347412,73288,220581,V-,3ppia----i
отъ,отъ,2347413,58785,220581,R-,---------n
мъіслеи,мꙑсль,2347414,60301,220581,Nb,-p---fg--i
своіхъ,свои,2347415,79517,220581,Pk,3p---fg--i
По,по,2347416,58960,220582,R-,---------n
мьножьствоу,мъножьство,2347417,65300,220582,Nb,-s---nd--i
